t[s],center_x,center_y,A_sample,dA_dx,dA_dy,amp,phi_var,phi_max,phi_min,phi_rms,E_micro,sigma_phi,micro_step_time[s]
241.33333333333334,22000.0,22000.0,0.9674264775153415,1.6139003342271148e-05,1.613900334228697e-05,0.9835784043559219,0.5040078956574044,1.2129560857185866,-1.2130687314921873,0.709935134849372,0.5521945879803801,168600.0677033011,0.46709179878234863
241.5,22000.0,22000.0,0.9674264775153415,1.6139003342271148e-05,1.613900334228697e-05,0.9835784043559219,0.5055614487579978,1.2427862898048536,-1.2427507764981176,0.7110284444204389,0.5537121554458115,168738.98783357756,0.9203364849090576
241.66666666666666,22000.0,22000.0,0.9674264775153415,1.6139003342271148e-05,1.613900334228697e-05,0.9835784043559219,0.5069551415337259,1.2792097442081092,-1.2799414345166398,0.7120078240712799,0.5551320891154476,168907.47805117702,0.48821163177490234
241.83333333333334,22000.0,22000.0,0.9674264775153415,1.6139003342271148e-05,1.613900334228697e-05,0.9835784043559219,0.5082492172967153,1.3228647763157886,-1.3228647763158232,0.7129159959612461,0.5564045893101724,169110.58293341633,0.376373291015625
242.0,22000.0,22000.0,0.9674264775153415,1.6139003342271148e-05,1.613900334228697e-05,0.9835784043559219,0.5094488100056528,1.3819082411509722,-1.381908241145654,0.713756828343008,0.5575944665328926,169346.7420714155,0.6870918273925781
300.1666666666667,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.4891550458762251,0.9923888465743498,-0.9923888465743498,0.6993962011467217,0.5369696947767411,168338.69927239785,0.6942958831787109
300.3333333333333,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.49167687041043207,1.0145348063824062,-1.0146831124605145,0.7011967418406378,0.5396471103285709,168378.74639901688,0.7097444534301758
300.5,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.4940979051242601,1.0407612234926389,-1.0722271876531846,0.7029209810010069,0.5421540666640792,168430.9611639169,0.6843662261962891
300.6666666666667,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.4963644862395787,1.0601435047849965,-1.1447133072397415,0.7045313951007066,0.5443925388030261,168493.0731122296,0.8320353031158447
300.8333333333333,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.4985044699219995,1.079394438576638,-1.1954967750295178,0.7060484901264272,0.5466452031937825,168571.9274369253,0.9593505859375
301.0,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.5005450455354831,1.1185363688490721,-1.2620070305339925,0.7074920819775434,0.5486833415381807,168672.80543262817,0.6715905666351318
301.1666666666667,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.5024939339600993,1.168751864196487,-1.33062449298021,0.708868065668774,0.5506702116661767,168798.50112778076,1.3957078456878662
301.3333333333333,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.5042640691189167,1.21111544867426,-1.3676963491310172,0.7101155326645372,0.5524844726242373,168940.27163528424,0.9230196475982666
301.5,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.5058105075807707,1.2458937805679624,-1.3666042560116696,0.711203563132171,0.5539951636076769,169092.4240609603,0.40833187103271484
301.6666666666667,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.5071943175912523,1.278287854016837,-1.3465595073921204,0.712175763583238,0.5554039962254781,169261.70254230185,0.8990263938903809
301.8333333333333,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.5084773549348338,1.3250459054694124,-1.3260669470082098,0.713075981651639,0.5566624299956066,169454.43124851485,1.9328713417053223
302.0,23000.0,23000.0,0.9679078296828884,7.112957935906125e-07,7.112957936012022e-07,0.9838230682815322,0.5096645836520677,1.3818785475528808,-1.3818785475528808,0.7139079662958691,0.5578347825755573,169669.06586193017,0.9352786540985107
360.1666666666667,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.4831941608103051,0.9887098386698117,-0.9887098386698095,0.6951216879883393,0.5304261786524722,168342.07209266175,0.19072580337524414
360.3333333333333,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.4856817399062725,1.0106655525741879,-1.0106655525741866,0.6969087029005681,0.5330667487991476,168329.68375469628,0.333984375
360.5,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.48806977673052443,1.035315501740935,-1.0353308656780573,0.6986199087955415,0.535538812152222,168327.76254539206,0.1921696662902832
360.6666666666667,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.4903058955544966,1.0518963607495595,-1.052032307493439,0.7002184628689916,0.5377454766694677,168336.55400397797,0.4898955821990967
360.8333333333333,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.4924179725803664,1.074562179569613,-1.0745621795696099,0.701724997939916,0.5399672265514015,168364.8626239115,0.4585764408111572
361.0,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.4944333066047438,1.112599973585564,-1.1127989600976982,0.7031595172668521,0.5419783724155156,168419.57814868065,0.5343852043151855
361.1666666666667,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.4963598174005167,1.1601367593555516,-1.160195343207725,0.7045280814061294,0.5439405247317849,168505.34779312622,0.20839357376098633
361.3333333333333,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.4981118478521397,1.2045010626288242,-1.2048342174136013,0.7057703932018395,0.5457348294752428,168616.2137358542,0.24075031280517578
361.5,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.4996462093536731,1.2385998746921392,-1.2386305907519066,0.7068565691812236,0.5472331355098677,168749.2267196081,0.21848392486572266
361.6666666666667,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.50102277882597,1.268878088572666,-1.2693369475813463,0.7078296255785724,0.5486350238992489,168911.47881972571,0.16992974281311035
361.8333333333333,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.5023013830765007,1.3192401770529305,-1.3182329621869735,0.7087322365229668,0.5498915957906786,169108.45484499502,0.2050943374633789
362.0,24000.0,24000.0,0.9561126513266922,-1.451442219379346e-05,-1.4514422193791683e-05,0.9778101305093398,0.5034871054066021,1.3701255561873307,-1.370125556191676,0.7095682528194583,0.5510667343007442,169338.76065836247,0.32982802391052246
420.1666666666667,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.4819548368627918,0.9879252245992843,-0.9879240998946116,0.6942296717281883,0.5290657558100531,168305.74136139886,0.33926892280578613
420.3333333333333,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.4844395534236328,1.0096943482466445,-1.0095415533455132,0.6960169205709019,0.5317036931053613,168344.60185680568,0.44190096855163574
420.5,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.48682517478175846,1.0339003728461336,-1.0326929367739086,0.6977285827083728,0.5341737523868072,168396.72172009526,0.5555641651153564
420.6666666666667,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.4890588881457975,1.1179589328834048,-1.0510142674208196,0.6993274544381486,0.5363797142551504,168459.984141985,0.6156671047210693
420.8333333333333,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.4911679509074051,1.180521029243911,-1.0740540705630157,0.700833754423402,0.5385997635330287,168540.9880635454,0.6675968170166016
421.0,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.493179247372898,1.2614499913772759,-1.1096981041020177,0.7022672196863022,0.5406087181083424,168644.93925639804,0.6151347160339355
421.1666666666667,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.4951003533144834,1.347488087555602,-1.158037256788677,0.7036336787211496,0.5425674960621372,168774.67088283942,0.9888119697570801
421.3333333333333,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.4968453823547045,1.4024196907253785,-1.2044283584125741,0.7048726004898674,0.5443563011077777,168921.35517633942,0.7661290168762207
421.5,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.49837014269277347,1.4178024019460664,-1.2345388018618597,0.7059533577266167,0.5458463230836307,169079.25015433176,0.8714847564697266
421.6666666666667,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.49973449378809304,1.4133952643815981,-1.2698143781137692,0.7069190154478276,0.5472359472164264,169254.70595980235,0.8044381141662598
421.8333333333333,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.5009990830367903,1.409652262775606,-1.3148436064511744,0.7078128874817688,0.548477021600603,169453.59972346315,0.9611203670501709
422.0,24000.0,24000.0,0.9536647414131842,8.253031935728168e-06,8.253031935741422e-06,0.9765575975912452,0.502168793605145,1.4047743692526298,-1.3713778522262157,0.7086386909249525,0.5496330894238046,169674.22219962394,0.8036892414093018
