t[s],center_x,center_y,A_sample,dA_dx,dA_dy,amp,phi_var,phi_max,phi_min,phi_rms,E_micro,sigma_phi,micro_step_time[s],amp_noisy,phi_var_noisy,phi_rms_noisy,E_micro_noisy
3601.833333333333,56000.0,56000.0,0.6783011270624895,6.731606185115731e-08,6.731606188548864e-08,0.8235903879128808,0.3563614950638035,1.37236944889453,-1.110167104602512,0.5969602123936503,0.3901330543334805,169229.18262442484,0.7082803249359131,0.8235770483170997,0.35698615080176055,0.5991008970640918,0.39013172037390237
3602.0,56000.0,56000.0,0.6783011270624895,6.731606185115731e-08,6.731606188548864e-08,0.8235903879128808,0.3571991796705513,1.5005467460699893,-1.15529757356427,0.5976614257390723,0.3909660585093988,169486.03996789758,0.2335872650146484,0.8234815157636896,0.35850989555717744,0.5980496810958921,0.3909551712944797
3660.1666666666665,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3385693695672394,0.8314281472136311,-0.8280760162153163,0.5818671411509498,0.3716640709247129,168494.59541147173,0.3459692001342773,0.8187394918775162,0.3391284206554933,0.5824617823200029,0.3716890823598394
3660.3333333333335,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3403140350427879,0.8730940562471251,-0.8462905954365552,0.5833644105131813,0.3735165372768442,168523.65536170802,0.193976879119873,0.8176655187467614,0.34266862971187756,0.5853869360535155,0.37343415139889524
3660.5,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3419882465574609,0.8877142757340495,-0.866133412468408,0.5847976119844768,0.3752507544832539,168559.2175534426,0.1707305908203125,0.82013202819334,0.3472792804575982,0.587069859767384,0.37541501954996276
3660.6666666666665,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3435547994365561,0.8800371357451385,-0.8800371357457308,0.5861354790978507,0.3767976638524823,168599.08420955043,0.4463715553283691,0.8205116788668189,0.34514148570809866,0.5881460261466002,0.3769998939865391
3660.8333333333335,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3450336768060435,0.9001677061368434,-0.900167706142669,0.5873956734877611,0.3783542889209486,168651.87564163585,0.1735141277313232,0.8185276209885379,0.3466984100366588,0.5899585992465443,0.3783581132671773
3661.0,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.346443481322857,0.9346874687380414,-0.9307434243688164,0.588594496869661,0.3797618160270801,168723.73576726453,0.2004904747009277,0.8160107860711613,0.34728046880419544,0.5909964745044746,0.3795139568815711
3661.1666666666665,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3477897256679541,0.9774593861659644,-0.96951191788777,0.5897369973882726,0.3811331109453257,168817.85975323556,0.3856363296508789,0.8188559981102844,0.34626798804441006,0.5907814725548377,0.381169773003729
3661.3333333333335,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3490125601855176,1.0164209937025912,-1.0092878823680276,0.5907728502667494,0.3823852072849695,168926.78288915043,0.6009294986724854,0.818222899430467,0.348909245213691,0.5910126590167728,0.3823585594753911
